Trial,nBack,Degradation,Image,RT,Accuracy,Race,Gender
8,0,1,CFD-WM-011-002-N_degraded.jpg,NaN,1,White,Male
8,0,1,CFD-WM-231-112-N_degraded.jpg,NaN,1,White,Male
9,0,1,CFD-LM-235-231-N_degraded.jpg,NaN,1,Latino,Male
9,0,1,CFD-AF-239-171-N_degraded.jpg,NaN,1,Asian,Female
9,0,1,CFD-BF-203-184-N_degraded.jpg,NaN,1,Black,Female
9,0,1,CFD-BM-217-082-N_degraded.jpg,0.593811845988967,1,Black,Male
9,0,1,CFD-BM-217-082-N_degraded.jpg,0.505093782005133,1,Black,Male
9,0,1,CFD-WM-018-002-N_degraded.jpg,NaN,1,White,Male
9,0,1,CFD-AF-218-157-N_degraded.jpg,NaN,1,Asian,Female
9,0,1,CFD-LF-202-065-N_degraded.jpg,NaN,1,Latino,Female
9,0,1,CFD-BM-217-082-N_degraded.jpg,0.531674589990871,1,Black,Male
9,0,1,CFD-WF-018-017-N_degraded.jpg,NaN,1,White,Female
10,0,1,CFD-LM-222-239-N_degraded.jpg,0.634961364004994,1,Latino,Male
10,0,1,CFD-WM-012-001-N_degraded.jpg,NaN,1,White,Male
10,0,1,CFD-AF-221-147-N_degraded.jpg,NaN,1,Asian,Female
10,0,1,CFD-BM-205-001-N_degraded.jpg,NaN,1,Black,Male
10,0,1,CFD-BF-242-154-N_degraded.jpg,NaN,1,Black,Female
10,0,1,CFD-LM-222-239-N_degraded.jpg,0.574369234003825,1,Latino,Male
10,0,1,CFD-WF-014-002-N_degraded.jpg,NaN,1,White,Female
10,0,1,CFD-WM-242-011-N_degraded.jpg,NaN,1,White,Male
10,0,1,CFD-WF-246-087-N_degraded.jpg,NaN,1,White,Female
10,0,1,CFD-LM-222-239-N_degraded.jpg,0.647135089006042,1,Latino,Male
11,0,1,CFD-LM-235-231-N_degraded.jpg,0.475729989004321,1,Latino,Male
11,0,1,CFD-LM-235-231-N_degraded.jpg,0.555420118995244,1,Latino,Male
11,0,1,CFD-WM-013-001-N_degraded.jpg,NaN,1,White,Male
11,0,1,CFD-LM-235-231-N_degraded.jpg,0.493367755989311,1,Latino,Male
11,0,1,CFD-LM-240-013-N_degraded.jpg,NaN,1,Latino,Male
11,0,1,CFD-BF-230-189-N_degraded.jpg,NaN,1,Black,Female
11,0,1,CFD-LM-226-175-N_degraded.jpg,NaN,1,Latino,Male
11,0,1,CFD-AF-218-157-N_degraded.jpg,NaN,1,Asian,Female
11,0,1,CFD-AM-228-214-N_degraded.jpg,NaN,1,Asian,Male
11,0,1,CFD-WM-004-010-N_degraded.jpg,NaN,1,White,Male
12,0,1,CFD-BM-241-235-N_degraded.jpg,NaN,1,Black,Male
12,0,1,CFD-WM-006-002-N_degraded.jpg,0.764543328987202,1,White,Male
12,0,1,CFD-AM-216-114-N_degraded.jpg,NaN,1,Asian,Male
12,0,1,CFD-LM-231-214-N_degraded.jpg,NaN,1,Latino,Male
12,0,1,CFD-WM-006-002-N_degraded.jpg,0.893017443013377,1,White,Male
12,0,1,CFD-WM-232-070-N_degraded.jpg,NaN,1,White,Male
12,0,1,CFD-AF-218-157-N_degraded.jpg,NaN,1,Asian,Female
12,0,1,CFD-WM-006-002-N_degraded.jpg,0.708469226985471,1,White,Male
12,0,1,CFD-BM-232-213-N_degraded.jpg,NaN,1,Black,Male
12,0,1,CFD-BM-243-218-N_degraded.jpg,NaN,1,Black,Male
13,0,0,CFD-BM-218-132-N.jpg,NaN,1,Black,Male
13,0,0,CFD-LM-215-247-N.jpg,0.547834104014328,1,Latino,Male
13,0,0,CFD-LF-206-078-N.jpg,NaN,1,Latino,Female
13,0,0,CFD-WM-232-070-N.jpg,NaN,1,White,Male
13,0,0,CFD-LM-209-111-N.jpg,NaN,1,Latino,Male
13,0,0,CFD-WF-024-003-N.jpg,NaN,1,White,Female
13,0,0,CFD-LM-215-247-N.jpg,NaN,0,Latino,Male
13,0,0,CFD-LM-215-247-N.jpg,0.519105106010102,1,Latino,Male
13,0,0,CFD-BM-227-191-N.jpg,NaN,1,Black,Male
13,0,0,CFD-WF-017-003-N.jpg,NaN,1,White,Female
14,0,0,CFD-AM-216-114-N.jpg,NaN,1,Asian,Male
14,0,0,CFD-LM-200-045-N.jpg,NaN,1,Latino,Male
14,0,0,CFD-LM-214-165-N.jpg,0.562169134995202,1,Latino,Male
14,0,0,CFD-BM-219-141-N.jpg,NaN,1,Black,Male
14,0,0,CFD-LM-214-165-N.jpg,0.553594082011841,1,Latino,Male
14,0,0,CFD-LM-214-165-N.jpg,0.56988712400198,1,Latino,Male
14,0,0,CFD-BF-214-308-N.jpg,NaN,1,Black,Female
14,0,0,CFD-AF-246-242-N.jpg,NaN,1,Asian,Female
14,0,0,CFD-WM-233-106-N.jpg,NaN,1,White,Male
14,0,0,CFD-AF-212-097-N.jpg,NaN,1,Asian,Female
15,0,0,CFD-LM-213-061-N.jpg,NaN,1,Latino,Male
15,0,0,CFD-WM-239-128-N.jpg,NaN,1,White,Male
15,0,0,CFD-LM-226-175-N.jpg,NaN,1,Latino,Male
15,0,0,CFD-BM-214-075-N.jpg,NaN,1,Black,Male
15,0,0,CFD-LF-210-220-N.jpg,NaN,1,Latino,Female
15,0,0,CFD-WM-029-023-N.jpg,NaN,1,White,Male
15,0,0,CFD-LF-217-082-N.jpg,0.902294327010168,1,Latino,Female
15,0,0,CFD-LF-217-082-N.jpg,0.477290481998352,1,Latino,Female
15,0,0,CFD-LF-217-082-N.jpg,0.478033727995353,1,Latino,Female
15,0,0,CFD-BF-217-189-N.jpg,NaN,1,Black,Female
16,0,0,CFD-WM-239-128-N.jpg,NaN,1,White,Male
16,0,0,CFD-AM-226-234-N.jpg,0.573137508996297,1,Asian,Male
16,0,0,CFD-WF-204-038-N.jpg,NaN,1,White,Female
16,0,0,CFD-AM-226-234-N.jpg,0.575777822989039,1,Asian,Male
16,0,0,CFD-AM-226-234-N.jpg,0.616061767999781,1,Asian,Male
16,0,0,CFD-LM-206-204-N.jpg,NaN,1,Latino,Male
16,0,0,CFD-BF-243-164-N.jpg,NaN,1,Black,Female
16,0,0,CFD-BM-230-232-N.jpg,NaN,1,Black,Male
16,0,0,CFD-WM-256-138-N.jpg,NaN,1,White,Male
16,0,0,CFD-AM-212-050-N.jpg,NaN,1,Asian,Male
17,0,0,CFD-BF-233-116-N.jpg,NaN,1,Black,Female
17,0,0,CFD-LF-242-121-N.jpg,0.490437393978937,1,Latino,Female
17,0,0,CFD-LF-242-121-N.jpg,0.530785516981268,1,Latino,Female
17,0,0,CFD-WM-239-128-N.jpg,NaN,1,White,Male
17,0,0,CFD-AF-247-278-N.jpg,NaN,1,Asian,Female
17,0,0,CFD-LF-226-174-N.jpg,NaN,1,Latino,Female
17,0,0,CFD-LM-237-264-N.jpg,NaN,1,Latino,Male
17,0,0,CFD-WF-028-023-N.jpg,NaN,1,White,Female
17,0,0,CFD-BF-205-141-N.jpg,NaN,1,Black,Female
17,0,0,CFD-LF-242-121-N.jpg,0.57857688900549,1,Latino,Female
18,0,0,CFD-BM-217-082-N.jpg,0.573465999012114,1,Black,Male
18,0,0,CFD-AF-242-158-N.jpg,NaN,1,Asian,Female
18,0,0,CFD-BM-217-082-N.jpg,0.60660022002412,1,Black,Male
18,0,0,CFD-LM-225-130-N.jpg,NaN,1,Latino,Male
18,0,0,CFD-LF-234-139-N.jpg,NaN,1,Latino,Female
18,0,0,CFD-BM-217-082-N.jpg,0.488159105007071,1,Black,Male
18,0,0,CFD-BM-234-172-N.jpg,NaN,1,Black,Male
18,0,0,CFD-LM-201-057-N.jpg,NaN,1,Latino,Male
18,0,0,CFD-LM-226-175-N.jpg,NaN,1,Latino,Male
18,0,0,CFD-AF-219-106-N.jpg,NaN,1,Asian,Female
19,0,0,CFD-AF-247-278-N.jpg,0.511668163991999,1,Asian,Female
19,0,0,CFD-AF-247-278-N.jpg,0.511555564997252,1,Asian,Female
19,0,0,CFD-WF-011-002-N.jpg,NaN,1,White,Female
19,0,0,CFD-AF-241-141-N.jpg,NaN,1,Asian,Female
19,0,0,CFD-LF-239-148-N.jpg,NaN,1,Latino,Female
19,0,0,CFD-AM-211-052-N.jpg,NaN,1,Asian,Male
19,0,0,CFD-AF-247-278-N.jpg,0.685988790006377,1,Asian,Female
19,0,0,CFD-BM-216-088-N.jpg,NaN,1,Black,Male
19,0,0,CFD-BF-204-189-N.jpg,NaN,1,Black,Female
19,0,0,CFD-BF-209-172-N.jpg,NaN,1,Black,Female
20,0,0,CFD-WF-031-027-N.jpg,NaN,1,White,Female
20,0,0,CFD-AF-233-190-N.jpg,NaN,1,Asian,Female
20,0,0,CFD-BF-214-308-N.jpg,0.662463174987352,1,Black,Female
20,0,0,CFD-AM-237-154-N.jpg,NaN,1,Asian,Male
20,0,0,CFD-BF-214-308-N.jpg,0.496030288020847,1,Black,Female
20,0,0,CFD-BF-214-308-N.jpg,0.496169760997873,1,Black,Female
20,0,0,CFD-BF-051-035-N.jpg,NaN,1,Black,Female
20,0,0,CFD-LM-226-175-N.jpg,NaN,1,Latino,Male
20,0,0,CFD-LM-219-295-N.jpg,NaN,1,Latino,Male
20,0,0,CFD-LM-214-165-N.jpg,NaN,1,Latino,Male
21,0,0,CFD-WF-008-002-N.jpg,NaN,1,White,Female
21,0,0,CFD-BM-233-285-N.jpg,NaN,1,Black,Male
21,0,0,CFD-AM-219-101-N.jpg,NaN,1,Asian,Male
21,0,0,CFD-BM-231-155-N.jpg,0.667423222010257,1,Black,Male
21,0,0,CFD-BF-226-119-N.jpg,NaN,1,Black,Female
21,0,0,CFD-BM-231-155-N.jpg,0.558662889001425,1,Black,Male
21,0,0,CFD-WF-013-003-N.jpg,NaN,1,White,Female
21,0,0,CFD-AF-220-107-N.jpg,NaN,1,Asian,Female
21,0,0,CFD-BM-231-155-N.jpg,0.536356327997055,1,Black,Male
21,0,0,CFD-LM-232-204-N.jpg,NaN,1,Latino,Male
22,0,0,CFD-LM-203-026-N.jpg,NaN,1,Latino,Male
22,0,0,CFD-LM-221-216-N.jpg,NaN,1,Latino,Male
22,0,0,CFD-BM-215-155-N.jpg,NaN,1,Black,Male
22,0,0,CFD-AM-225-102-N.jpg,0.716664085019147,1,Asian,Male
22,0,0,CFD-AM-225-102-N.jpg,0.692457592987921,1,Asian,Male
22,0,0,CFD-AF-241-141-N.jpg,NaN,1,Asian,Female
22,0,0,CFD-AM-225-102-N.jpg,0.620414681994589,1,Asian,Male
22,0,0,CFD-BF-213-188-N.jpg,NaN,1,Black,Female
22,0,0,CFD-LF-214-090-N.jpg,NaN,1,Latino,Female
22,0,0,CFD-LF-225-164-N.jpg,NaN,1,Latino,Female
23,0,0,CFD-WF-027-003-N.jpg,NaN,1,White,Female
23,0,0,CFD-BM-231-155-N.jpg,0.608551688987063,1,Black,Male
23,0,0,CFD-BM-212-117-N.jpg,NaN,1,Black,Male
23,0,0,CFD-WF-031-027-N.jpg,NaN,1,White,Female
23,0,0,CFD-BF-236-177-N.jpg,NaN,1,Black,Female
23,0,0,CFD-WF-007-001-N.jpg,NaN,1,White,Female
23,0,0,CFD-LM-215-247-N.jpg,NaN,1,Latino,Male
23,0,0,CFD-BM-231-155-N.jpg,0.574966109998059,1,Black,Male
23,0,0,CFD-LM-213-061-N.jpg,NaN,1,Latino,Male
23,0,0,CFD-BM-231-155-N.jpg,0.478002310992451,1,Black,Male
24,0,0,CFD-LM-209-111-N.jpg,NaN,1,Latino,Male
24,0,0,CFD-LM-207-004-N.jpg,NaN,1,Latino,Male
24,0,0,CFD-LF-215-157-N.jpg,NaN,1,Latino,Female
24,0,0,CFD-BM-238-242-N.jpg,0.448939196008723,1,Black,Male
24,0,0,CFD-LF-204-133-N.jpg,NaN,1,Latino,Female
24,0,0,CFD-LF-213-079-N.jpg,NaN,1,Latino,Female
24,0,0,CFD-LM-233-171-N.jpg,NaN,1,Latino,Male
24,0,0,CFD-BM-238-242-N.jpg,0.493527251004707,1,Black,Male
24,0,0,CFD-WM-239-128-N.jpg,NaN,1,White,Male
24,0,0,CFD-BM-238-242-N.jpg,0.484863923018565,1,Black,Male
25,2,1,CFD-BM-205-001-N_degraded.jpg,NaN,1,Black,Male
25,2,1,CFD-LM-219-295-N_degraded.jpg,NaN,1,Latino,Male
25,2,1,CFD-BM-205-001-N_degraded.jpg,0.497090499004116,1,Black,Male
25,2,1,CFD-LM-243-075-N_degraded.jpg,NaN,1,Latino,Male
25,2,1,CFD-LM-219-295-N_degraded.jpg,NaN,1,Latino,Male
25,2,1,CFD-LF-205-100-N_degraded.jpg,NaN,1,Latino,Female
25,2,1,CFD-BF-234-167-N_degraded.jpg,0.7869040069927,0,Black,Female
25,2,1,CFD-LF-205-100-N_degraded.jpg,0.579059787996812,1,Latino,Female
25,2,1,CFD-AM-210-035-N_degraded.jpg,NaN,1,Asian,Male
25,2,1,CFD-LF-227-054-N_degraded.jpg,NaN,1,Latino,Female
26,2,1,CFD-AM-245-111-N_degraded.jpg,NaN,1,Asian,Male
26,2,1,CFD-BM-224-073-N_degraded.jpg,NaN,1,Black,Male
26,2,1,CFD-AM-245-111-N_degraded.jpg,0.647006052022334,1,Asian,Male
26,2,1,CFD-LM-224-162-N_degraded.jpg,NaN,1,Latino,Male
26,2,1,CFD-BF-239-180-N_degraded.jpg,NaN,1,Black,Female
26,2,1,CFD-LM-224-162-N_degraded.jpg,0.843977379990974,1,Latino,Male
26,2,1,CFD-LM-240-013-N_degraded.jpg,NaN,1,Latino,Male
26,2,1,CFD-BF-239-180-N_degraded.jpg,NaN,1,Black,Female
26,2,1,CFD-BM-204-003-N_degraded.jpg,NaN,1,Black,Male
26,2,1,CFD-LM-219-295-N_degraded.jpg,NaN,1,Latino,Male
27,2,1,CFD-BF-230-189-N_degraded.jpg,NaN,1,Black,Female
27,2,1,CFD-BM-217-082-N_degraded.jpg,NaN,1,Black,Male
27,2,1,CFD-BF-206-143-N_degraded.jpg,0.50025129399728,0,Black,Female
27,2,1,CFD-BM-217-082-N_degraded.jpg,0.843570199998794,1,Black,Male
27,2,1,CFD-BF-206-143-N_degraded.jpg,0.883595880994108,1,Black,Female
27,2,1,CFD-AM-228-214-N_degraded.jpg,NaN,1,Asian,Male
27,2,1,CFD-WF-025-019-N_degraded.jpg,NaN,1,White,Female
27,2,1,CFD-AM-228-214-N_degraded.jpg,NaN,0,Asian,Male
27,2,1,CFD-WM-256-138-N_degraded.jpg,NaN,1,White,Male
27,2,1,CFD-WF-246-087-N_degraded.jpg,NaN,1,White,Female
28,2,1,CFD-WF-024-003-N_degraded.jpg,NaN,1,White,Female
28,2,1,CFD-WF-002-004-N_degraded.jpg,NaN,1,White,Female
28,2,1,CFD-BM-045-004-N_degraded.jpg,NaN,1,Black,Male
28,2,1,CFD-AM-235-241-N_degraded.jpg,NaN,1,Asian,Male
28,2,1,CFD-BM-045-004-N_degraded.jpg,0.622192077018553,1,Black,Male
28,2,1,CFD-WF-014-002-N_degraded.jpg,NaN,1,White,Female
28,2,1,CFD-AM-235-241-N_degraded.jpg,NaN,1,Asian,Male
28,2,1,CFD-WF-014-002-N_degraded.jpg,0.7852083290054,1,White,Female
28,2,1,CFD-WM-028-003-N_degraded.jpg,NaN,1,White,Male
28,2,1,CFD-BF-226-119-N_degraded.jpg,NaN,1,Black,Female
29,2,1,CFD-WF-008-002-N_degraded.jpg,NaN,1,White,Female
29,2,1,CFD-AM-217-085-N_degraded.jpg,NaN,1,Asian,Male
29,2,1,CFD-WF-008-002-N_degraded.jpg,0.694564464996802,1,White,Female
29,2,1,CFD-AM-217-085-N_degraded.jpg,NaN,0,Asian,Male
29,2,1,CFD-WF-008-002-N_degraded.jpg,NaN,0,White,Female
29,2,1,CFD-WF-209-052-N_degraded.jpg,NaN,1,White,Female
29,2,1,CFD-WM-245-123-N_degraded.jpg,NaN,1,White,Male
29,2,1,CFD-LF-203-066-N_degraded.jpg,NaN,1,Latino,Female
29,2,1,CFD-WF-232-161-N_degraded.jpg,NaN,1,White,Female
29,2,1,CFD-LF-228-125-N_degraded.jpg,NaN,1,Latino,Female
30,2,1,CFD-LM-248-089-N_degraded.jpg,NaN,1,Latino,Male
30,2,1,CFD-WF-029-002-N_degraded.jpg,NaN,1,White,Female
30,2,1,CFD-LM-248-089-N_degraded.jpg,0.610563540016301,1,Latino,Male
30,2,1,CFD-WF-015-006-N_degraded.jpg,0.811514216009527,0,White,Female
30,2,1,CFD-BF-223-250-N_degraded.jpg,NaN,1,Black,Female
30,2,1,CFD-WF-015-006-N_degraded.jpg,0.749542054021731,1,White,Female
30,2,1,CFD-LF-210-220-N_degraded.jpg,NaN,1,Latino,Female
30,2,1,CFD-BF-223-250-N_degraded.jpg,NaN,1,Black,Female
30,2,1,CFD-AF-240-206-N_degraded.jpg,NaN,1,Asian,Female
30,2,1,CFD-AF-248-148-N_degraded.jpg,NaN,1,Asian,Female
31,2,1,CFD-AM-226-234-N_degraded.jpg,NaN,1,Asian,Male
31,2,1,CFD-BM-243-218-N_degraded.jpg,NaN,1,Black,Male
31,2,1,CFD-AM-209-048-N_degraded.jpg,NaN,1,Asian,Male
31,2,1,CFD-AF-228-173-N_degraded.jpg,NaN,1,Asian,Female
31,2,1,CFD-WF-203-229-N_degraded.jpg,NaN,1,White,Female
31,2,1,CFD-AF-228-173-N_degraded.jpg,0.727324851002777,1,Asian,Female
31,2,1,CFD-AF-228-173-N_degraded.jpg,NaN,1,Asian,Female
31,2,1,CFD-AF-228-173-N_degraded.jpg,0.721728297008667,1,Asian,Female
31,2,1,CFD-LF-218-072-N_degraded.jpg,NaN,1,Latino,Female
31,2,1,CFD-WM-019-003-N_degraded.jpg,NaN,1,White,Male
32,2,1,CFD-WM-002-009-N_degraded.jpg,NaN,1,White,Male
32,2,1,CFD-WM-248-036-N_degraded.jpg,NaN,1,White,Male
32,2,1,CFD-AF-200-228-N_degraded.jpg,NaN,1,Asian,Female
32,2,1,CFD-WM-248-036-N_degraded.jpg,NaN,0,White,Male
32,2,1,CFD-WF-209-052-N_degraded.jpg,NaN,1,White,Female
32,2,1,CFD-AF-200-228-N_degraded.jpg,NaN,1,Asian,Female
32,2,1,CFD-LF-238-154-N_degraded.jpg,NaN,1,Latino,Female
32,2,1,CFD-AF-200-228-N_degraded.jpg,0.643331074010348,1,Asian,Female
32,2,1,CFD-WM-240-125-N_degraded.jpg,NaN,1,White,Male
32,2,1,CFD-LF-206-078-N_degraded.jpg,NaN,1,Latino,Female
33,2,1,CFD-BM-245-164-N_degraded.jpg,NaN,1,Black,Male
33,2,1,CFD-WM-012-001-N_degraded.jpg,NaN,1,White,Male
33,2,1,CFD-BM-245-164-N_degraded.jpg,0.581145842996193,1,Black,Male
33,2,1,CFD-LF-225-164-N_degraded.jpg,NaN,1,Latino,Female
33,2,1,CFD-WF-202-056-N_degraded.jpg,NaN,1,White,Female
33,2,1,CFD-LM-240-013-N_degraded.jpg,NaN,1,Latino,Male
33,2,1,CFD-WF-202-056-N_degraded.jpg,NaN,0,White,Female
33,2,1,CFD-WF-202-056-N_degraded.jpg,NaN,1,White,Female
33,2,1,CFD-LF-228-125-N_degraded.jpg,NaN,1,Latino,Female
33,2,1,CFD-AM-245-111-N_degraded.jpg,NaN,1,Asian,Male
34,2,1,CFD-LM-215-247-N_degraded.jpg,NaN,1,Latino,Male
34,2,1,CFD-LM-239-075-N_degraded.jpg,NaN,1,Latino,Male
34,2,1,CFD-LM-215-247-N_degraded.jpg,0.781788652995601,1,Latino,Male
34,2,1,CFD-LM-215-247-N_degraded.jpg,NaN,1,Latino,Male
34,2,1,CFD-WM-004-010-N_degraded.jpg,NaN,1,White,Male
34,2,1,CFD-WM-239-128-N_degraded.jpg,NaN,1,White,Male
34,2,1,CFD-WM-004-010-N_degraded.jpg,NaN,0,White,Male
34,2,1,CFD-WF-005-010-N_degraded.jpg,NaN,1,White,Female
34,2,1,CFD-LF-226-174-N_degraded.jpg,NaN,1,Latino,Female
34,2,1,CFD-WM-018-002-N_degraded.jpg,NaN,1,White,Male
35,2,1,CFD-WF-211-001-N_degraded.jpg,NaN,1,White,Female
35,2,1,CFD-BM-239-136-N_degraded.jpg,NaN,1,Black,Male
35,2,1,CFD-WF-211-001-N_degraded.jpg,NaN,0,White,Female
35,2,1,CFD-WF-203-229-N_degraded.jpg,NaN,1,White,Female
35,2,1,CFD-AM-232-251-N_degraded.jpg,NaN,1,Asian,Male
35,2,1,CFD-WF-203-229-N_degraded.jpg,NaN,0,White,Female
35,2,1,CFD-LF-216-121-N_degraded.jpg,NaN,1,Latino,Female
35,2,1,CFD-AM-232-251-N_degraded.jpg,NaN,1,Asian,Male
35,2,1,CFD-LF-243-175-N_degraded.jpg,NaN,1,Latino,Female
35,2,1,CFD-AF-219-106-N_degraded.jpg,NaN,1,Asian,Female
36,2,1,CFD-BM-242-233-N_degraded.jpg,NaN,1,Black,Male
36,2,1,CFD-AM-227-184-N_degraded.jpg,NaN,1,Asian,Male
36,2,1,CFD-AF-253-130-N_degraded.jpg,NaN,1,Asian,Female
36,2,1,CFD-AM-227-184-N_degraded.jpg,0.64791363599943,1,Asian,Male
36,2,1,CFD-AM-231-136-N_degraded.jpg,NaN,1,Asian,Male
36,2,1,CFD-AM-227-184-N_degraded.jpg,NaN,0,Asian,Male
36,2,1,CFD-AM-209-048-N_degraded.jpg,NaN,1,Asian,Male
